Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,calculate_sale,total_cost,Profi,Profi_Marge,Vente_Point,Sales_Rep_encoder,Region_encoder,Product_Category_encoder,Customer_Type_encoder,Payment_Method_encoder,Sales_Channel_encoder,Region_and_Sales_Rep_encoder
1076,2023-01-17,Charlie,South,8464.23,16,Clothing,1964.15,2211.17,Returning,0.21,Bank Transfer,Online,South-Charlie,27949.188800000004,31426.4,-22962.170000000002,-2.712848067691923,84767.41,2,2,0,1,0,0,12
1024,2023-12-26,David,North,2565.19,17,Furniture,4114.66,4269.02,Returning,0.27,Bank Transfer,Retail,North-David,52978.53820000001,69949.22,-67384.03,-26.26863117351931,218557.2,3,1,3,1,0,1,8
1028,2023-08-11,Charlie,West,5809.35,45,Clothing,4848.98,4985.75,Returning,0.2,Bank Transfer,Online,West-Charlie,179487.0,218204.09999999998,-212394.74999999997,-36.560845877766006,199825.66,2,3,0,1,0,0,17
1008,2023-12-20,Charlie,West,765.83,23,Clothing,2296.93,2319.62,Returning,0.23,Bank Transfer,Retail,West-Charlie,41080.470199999996,52829.39,-52063.56,-67.98318164605722,200591.49,2,3,0,1,0,1,17
1092,2023-07-07,Alice,South,1039.69,14,Furniture,2559.65,2709.4,Returning,0.11,Credit Card,Retail,South-Alice,33759.123999999996,35835.1,-34795.409999999996,-33.46710077042195,186463.74,0,2,3,1,2,1,10
1036,2023-12-10,David,North,9989.04,7,Food,2882.25,3163.7,Returning,0.05,Cash,Retail,North-David,21038.604999999996,20175.75,-10186.71,-1.019788688402489,228546.24,3,1,2,1,1,1,8
1090,2023-12-31,Eve,West,3333.73,46,Clothing,4665.12,4675.9,New,0.19,Cash,Retail,West-Eve,174224.034,214595.52,-211261.78999999998,-63.37099585149367,179864.3,4,3,0,0,1,1,19
1008,2023-06-12,Alice,East,7507.02,32,Food,4298.12,4446.9,New,0.1,Bank Transfer,Online,East-Alice,128070.71999999999,137539.84,-130032.81999999999,-17.32149641269105,197406.2,0,0,2,0,0,0,0
1058,2023-11-22,Alice,West,8085.98,15,Clothing,894.48,1336.37,Returning,0.26,Cash,Retail,West-Alice,14833.706999999999,13417.2,-5331.220000000001,-0.6593164959596736,158041.12,0,3,0,1,1,1,15
1060,2023-03-15,David,South,8594.43,44,Clothing,2211.95,2512.84,Returning,0.04,Cash,Online,South-David,106142.3616,97325.79999999999,-88731.37,-10.32428793997973,200959.86,3,2,0,1,1,0,13
1050,2023-08-21,David,North,9976.52,17,Furniture,2346.8,2654.65,New,0.13,Cash,Retail,North-David,39262.2735,39895.600000000006,-29919.080000000005,-2.9989495335046694,238522.76,3,1,3,0,1,1,8
1028,2023-08-12,Charlie,South,2490.82,41,Clothing,3956.03,4163.68,New,0.12,Bank Transfer,Retail,South-Charlie,150225.5744,162197.23,-159706.41,-64.11800531551859,87258.23,2,2,0,0,0,1,12
1092,2023-11-15,David,East,499.47,47,Electronics,3034.32,3375.79,New,0.28,Credit Card,Online,East-David,114236.73359999999,142613.04,-142113.57,-284.5287404648928,241498.3,3,0,1,0,2,0,3
1041,2023-03-01,Charlie,East,4170.8,44,Electronics,3288.39,3391.46,New,0.05,Credit Card,Retail,East-Charlie,141763.028,144689.16,-140518.36000000002,-33.69098494293661,135527.29,2,0,1,0,2,1,2
1100,2023-12-01,Alice,East,1387.8,34,Furniture,4991.09,5402.28,Returning,0.0,Cash,Retail,East-Alice,183677.52,169697.06,-168309.26,-121.27774895518087,198794.0,0,0,3,1,1,1,0
1064,2023-08-10,Bob,South,322.02,5,Food,421.05,488.23,Returning,0.07,Credit Card,Retail,South-Bob,2270.2695,2105.25,-1783.23,-5.5376374138252284,221322.65,1,2,2,1,2,1,11
1027,2023-02-06,Eve,West,3668.23,45,Food,1153.9,1485.34,New,0.25,Credit Card,Retail,West-Eve,50130.225000000006,51925.50000000001,-48257.270000000004,-13.155464624628229,183532.53,4,3,2,0,2,1,19
1063,2023-10-05,Alice,South,7859.01,27,Food,2069.08,2246.24,New,0.06,Bank Transfer,Retail,South-Alice,57009.57119999999,55865.159999999996,-48006.149999999994,-6.108422053159367,194322.75,0,2,2,0,0,1,10
1017,2023-07-15,David,North,5705.19,23,Electronics,1771.52,2147.8,New,0.07,Bank Transfer,Online,North-David,45941.441999999995,40744.96,-35039.77,-6.141735858052054,244227.95,3,1,1,0,0,0,8
1073,2023-12-18,Eve,West,3196.5,40,Food,157.15,436.53,New,0.04,Cash,Retail,West-Eve,16762.751999999997,6286.0,-3089.5,-0.9665258876896605,186729.03,4,3,2,0,1,1,19
1033,2023-08-30,Bob,East,6577.99,14,Food,504.3,735.95,Returning,0.21,Cash,Retail,East-Bob,8139.607000000001,7060.2,-482.21000000000004,-0.07330658757462387,239196.01,1,0,2,1,1,1,1
1084,2023-11-20,Bob,South,2396.98,15,Furniture,3420.72,3513.74,New,0.02,Cash,Online,South-Bob,51651.977999999996,51310.799999999996,-48913.81999999999,-20.406436432510905,223719.63,1,2,3,0,1,0,11
1077,2023-08-07,Charlie,East,242.38,43,Food,4402.66,4724.7,New,0.1,Bank Transfer,Retail,East-Charlie,182845.89,189314.38,-189072.0,-780.0643617460187,135769.67,2,0,2,0,0,1,2
1092,2023-07-11,Eve,East,7667.1,33,Electronics,2595.42,3083.06,New,0.08,Credit Card,Online,East-Eve,93601.7016,85648.86,-77981.76,-10.170959032750321,196791.51,4,0,1,0,2,0,4
1029,2023-01-17,Charlie,North,6275.06,31,Electronics,2719.0,3133.55,Returning,0.17,Bank Transfer,Retail,North-Charlie,80626.2415,84289.0,-78013.94,-12.432381523045198,221179.9,2,1,1,1,0,1,7
1013,2023-01-12,Alice,West,7646.8,35,Electronics,1312.71,1352.11,Returning,0.22,Bank Transfer,Retail,West-Alice,36912.603,45944.85,-38298.049999999996,-5.008376052727938,165687.92,0,3,1,1,0,1,15
1046,2023-07-12,Eve,North,485.49,17,Furniture,3850.99,4045.34,Returning,0.16,Credit Card,Online,North-Eve,57767.4552,65466.829999999994,-64981.34,-133.84691754722033,251291.26,4,1,3,1,2,0,9
1035,2023-01-22,Alice,North,8387.48,28,Furniture,3771.38,4234.92,New,0.28,Credit Card,Retail,North-Alice,85375.9872,105598.64,-97211.16,-11.590031809315791,176525.39,0,1,3,0,2,1,5
1006,2023-04-30,Charlie,North,6233.31,19,Clothing,2962.41,3218.9,New,0.29,Cash,Retail,North-Charlie,43422.960999999996,56285.78999999999,-50052.479999999996,-8.029839683891863,227413.21,2,1,0,0,1,1,7
1082,2023-07-29,Eve,East,5677.61,46,Food,1102.69,1437.12,New,0.11,Credit Card,Online,East-Eve,58835.69279999999,50723.740000000005,-45046.130000000005,-7.9339951141413385,202469.12,4,0,2,0,2,0,4
1069,2023-11-02,Charlie,North,6283.68,23,Furniture,530.24,987.41,Returning,0.23,Credit Card,Online,North-Charlie,17487.0311,12195.52,-5911.84,-0.9408244850151504,233696.89,2,1,3,1,2,0,7
1047,2023-09-27,Eve,North,8657.89,32,Electronics,367.98,806.1400000000001,Returning,0.22,Credit Card,Retail,North-Eve,20121.2544,11775.36,-3117.470000000001,-0.360072719796625,259949.15,4,1,1,1,2,1,9
1025,2023-07-11,Charlie,West,5910.67,40,Electronics,2983.85,3239.74,New,0.27,Credit Card,Online,West-Charlie,94600.408,119354.0,-113443.33,-19.192973047048813,206502.16,2,3,1,0,2,0,17
1066,2023-06-24,Bob,West,5851.41,13,Furniture,4133.92,4358.37,New,0.13,Cash,Retail,West-Bob,49293.1647,53740.96,-47889.55,-8.184275243061075,215978.46,1,3,3,0,1,1,16
1010,2023-10-12,Charlie,North,9907.72,20,Furniture,4298.74,4475.19,Returning,0.16,Cash,Online,North-Charlie,75183.19199999998,85974.79999999999,-76067.07999999999,-7.677556491301732,243604.61,2,1,3,1,1,0,7
1056,2023-07-23,Bob,West,7591.63,35,Furniture,2344.93,2707.25,New,0.12,Credit Card,Retail,West-Bob,83383.3,82072.54999999999,-74480.91999999998,-9.810925980323065,223570.09,1,3,3,0,2,1,16
1030,2023-06-13,Charlie,West,4478.71,5,Clothing,3932.14,4082.76,New,0.26,Credit Card,Online,West-Charlie,15106.212000000001,19660.7,-15181.990000000002,-3.389813138158086,210980.87,2,3,0,0,2,0,17
1005,2023-09-08,Eve,North,7103.23,9,Electronics,4737.06,4869.5,New,0.07,Cash,Online,North-Eve,40757.715,42633.54,-35530.31,-5.00199345931358,267052.38,4,1,1,0,1,0,9
1033,2023-08-15,Eve,East,3953.38,29,Clothing,1412.09,1596.65,Returning,0.07,Cash,Online,East-Eve,43061.6505,40950.61,-36997.23,-9.358379412047412,206422.5,4,0,0,1,1,0,4
1065,2023-01-07,Eve,North,2365.87,6,Clothing,2019.9,2116.74,New,0.11,Credit Card,Online,North-Eve,11303.391599999999,12119.400000000001,-9753.530000000002,-4.122597606800037,269418.25,4,1,0,0,2,0,9
1018,2023-01-29,David,West,6008.83,25,Food,4660.82,5011.429999999999,New,0.07,Bank Transfer,Online,West-David,116515.74749999998,116520.5,-110511.67,-18.391545442290763,202055.49,3,3,2,0,0,0,18
1096,2023-02-02,Alice,East,9289.0,31,Electronics,1724.24,2036.2,New,0.17,Cash,Online,East-Alice,52391.426,53451.44,-44162.44,-4.754272795779955,208083.0,0,0,1,0,1,0,0
1049,2023-05-14,Eve,South,9298.48,22,Electronics,4573.69,4820.299999999999,New,0.04,Cash,Online,South-Eve,101804.73599999998,100621.18,-91322.7,-9.821250354896714,151961.34,4,2,1,0,1,0,14
1011,2023-03-20,Bob,East,3484.86,2,Furniture,4906.17,5107.43,Returning,0.1,Cash,Online,East-Bob,9193.374000000002,9812.34,-6327.48,-1.8157056524508874,242680.87,1,0,3,1,1,0,1
1085,2023-02-27,Eve,West,5324.01,45,Furniture,3325.96,3781.4,Returning,0.27,Credit Card,Online,West-Eve,124218.98999999999,149668.2,-144344.19,-27.111930668800397,192053.04,4,3,3,1,2,0,19
1026,2023-01-26,David,East,2195.2,5,Food,4093.61,4117.88,Returning,0.12,Credit Card,Retail,East-David,18118.672000000002,20468.05,-18272.85,-8.324002368804665,243693.5,3,0,2,1,2,1,3
1063,2023-08-14,Bob,North,9956.75,27,Clothing,3760.25,4147.11,New,0.22,Cash,Online,North-Bob,87338.1366,101526.75,-91570.0,-9.19677605644412,185723.29,1,1,0,0,1,0,6
1089,2023-10-12,David,South,9813.07,25,Furniture,3512.69,3964.63,Returning,0.03,Credit Card,Retail,South-David,96142.2775,87817.25,-78004.18,-7.949008821907924,210772.93,3,2,3,1,2,1,13
1086,2023-01-04,Bob,South,6530.14,8,Furniture,1569.31,1798.02,New,0.07,Credit Card,Online,South-Bob,13377.2688,12554.48,-6024.339999999999,-0.9225437739466533,230249.77,1,2,3,0,2,0,11
1059,2023-04-09,Charlie,South,8063.7,1,Electronics,332.62,612.46,Returning,0.24,Cash,Retail,South-Charlie,465.4696,332.62,7731.08,0.9587509455956943,95321.93,2,2,1,1,1,1,12
1027,2023-02-08,Alice,West,7179.49,20,Electronics,1748.11,2220.9,New,0.23,Credit Card,Retail,West-Alice,34201.86,34962.2,-27782.71,-3.869733086890573,172867.41,0,3,1,0,2,1,15
1049,2023-09-28,Alice,West,5972.27,44,Furniture,3351.33,3465.35,Returning,0.12,Bank Transfer,Online,West-Alice,134178.35199999998,147458.52,-141486.25,-23.690531405981307,178839.68,0,3,3,1,0,0,15
1077,2023-10-12,David,South,628.15,23,Electronics,557.52,822.39,Returning,0.29,Credit Card,Online,South-David,13429.6287,12822.96,-12194.81,-19.413850195017115,211401.08,3,2,1,1,2,0,13
1033,2023-06-06,Alice,East,4602.17,32,Food,108.99,351.6,Returning,0.27,Credit Card,Retail,East-Alice,8213.376,3487.68,1114.4900000000002,0.24216619551211715,212685.17,0,0,2,1,2,1,0
1098,2023-03-16,David,South,6780.38,11,Furniture,741.48,878.09,New,0.29,Cash,Retail,South-David,6857.8829,8156.280000000001,-1375.9000000000005,-0.2029237299384401,218181.46,3,2,3,0,1,1,13
1099,2023-10-15,David,East,6807.56,39,Electronics,3592.89,4004.0,New,0.13,Cash,Online,East-David,135855.72,140122.71,-133315.15,-19.583396988054457,250501.06,3,0,1,0,1,0,3
1001,2023-05-10,David,East,3793.91,47,Food,4865.33,5316.13,New,0.06,Bank Transfer,Online,East-David,234866.6234,228670.51,-224876.6,-59.27304548605529,254294.97,3,0,2,0,0,0,3
1021,2023-06-24,Alice,West,9422.75,24,Electronics,4916.17,5309.32,Returning,0.19,Credit Card,Online,West-Alice,103213.1808,117988.08,-108565.33,-11.521618423496326,188262.43,0,3,1,1,2,0,15
1055,2023-03-25,David,East,1756.83,11,Electronics,2495.2,2600.93,New,0.21,Bank Transfer,Retail,East-David,22602.081700000002,27447.199999999997,-25690.369999999995,-14.623139404495594,256051.8,3,0,1,0,0,1,3
1006,2023-01-22,Alice,South,5053.56,29,Electronics,4353.29,4405.8,New,0.04,Bank Transfer,Online,South-Alice,122657.47200000001,126245.41,-121191.85,-23.981480382146447,199376.31,0,2,1,0,0,0,10
1092,2023-01-27,David,West,6939.75,26,Furniture,3697.29,4003.96,New,0.24,Cash,Online,West-David,79118.24960000001,96129.54,-89189.79,-12.85201772398141,208995.24,3,3,3,0,1,0,18
1081,2023-07-14,Eve,North,7001.64,16,Clothing,2530.15,2568.13,New,0.01,Credit Card,Online,North-Eve,40679.1792,40482.4,-33480.76,-4.781845396221457,276419.89,4,1,0,0,2,0,9
1069,2023-12-03,David,North,6521.53,35,Electronics,2885.16,3224.84,New,0.14,Cash,Online,North-David,97067.68400000001,100980.59999999999,-94459.06999999999,-14.484188526312076,250749.48,3,1,1,0,1,0,8
1095,2023-08-24,Bob,West,2825.35,20,Food,729.27,999.18,New,0.1,Bank Transfer,Online,West-Bob,17985.239999999998,14585.4,-11760.05,-4.162333870139983,226395.44,1,3,2,0,0,0,16
1005,2023-04-02,David,South,1646.45,46,Furniture,4691.42,5026.1900000000005,Returning,0.22,Bank Transfer,Retail,South-David,180339.69720000002,215805.32,-214158.87,-130.07310880986364,219827.91,3,2,3,1,0,1,13
1003,2023-01-21,Charlie,North,6395.81,3,Furniture,1792.05,2091.23,Returning,0.09,Cash,Retail,North-Charlie,5709.057900000001,5376.15,1019.6600000000008,0.15942624937263625,250000.42,2,1,3,1,1,1,7
1053,2023-10-30,David,North,6033.09,1,Food,2258.44,2475.56,New,0.25,Cash,Online,North-David,1856.67,2258.44,3774.65,0.6256578303986846,256782.57,3,1,2,0,1,0,8
1023,2023-12-23,Bob,East,1875.62,47,Electronics,3374.72,3483.15,Returning,0.18,Cash,Online,East-Bob,134240.60100000002,158611.84,-156736.22,-83.56501850054916,244556.49,1,0,1,1,1,0,1
1053,2023-03-25,Bob,East,7080.88,1,Clothing,1702.82,1862.61,Returning,0.24,Cash,Retail,East-Bob,1415.5836,1702.82,5378.06,0.7595185909096045,251637.37,1,0,0,1,1,1,1
1037,2023-09-19,Alice,South,4606.2,17,Electronics,1308.58,1575.59,New,0.3,Cash,Online,South-Alice,18749.520999999997,22245.86,-17639.66,-3.829547132126265,203982.51,0,2,1,0,1,0,10
1074,2023-05-27,Eve,West,6710.83,2,Food,3173.69,3503.11,New,0.2,Bank Transfer,Retail,West-Eve,5604.976000000001,6347.38,363.4499999999998,0.054158725522774356,198763.87,4,3,2,0,0,1,19
1074,2023-09-14,David,South,8389.93,29,Furniture,173.67,565.62,Returning,0.3,Cash,Online,South-David,11482.086,5036.429999999999,3353.500000000001,0.39970536106975874,228217.84,3,2,3,1,1,0,13
1083,2023-02-27,Alice,West,1780.31,20,Clothing,3617.59,4003.5,New,0.01,Credit Card,Retail,West-Alice,79269.3,72351.8,-70571.49,-39.64000089871989,190042.74,0,3,0,0,2,1,15
1017,2023-01-15,Eve,North,289.53,6,Furniture,2594.42,3081.04,Returning,0.1,Bank Transfer,Retail,North-Eve,16637.615999999998,15566.52,-15276.99,-52.764791213345774,276709.42,4,1,3,1,0,1,9
1085,2023-06-11,David,East,7813.12,8,Food,3048.48,3198.54,Returning,0.03,Bank Transfer,Online,East-David,24820.6704,24387.84,-16574.72,-2.1213958060288336,263864.92,3,0,2,1,0,0,3
1078,2023-06-12,Charlie,South,6136.0,29,Electronics,3177.81,3222.65,Returning,0.08,Credit Card,Retail,South-Charlie,85980.30200000001,92156.49,-86020.49,-14.018984680573665,101457.93,2,2,1,1,2,1,12
1073,2023-11-16,David,South,7026.43,48,Clothing,2658.9,2838.27,New,0.25,Credit Card,Online,South-David,102177.72,127627.20000000001,-120600.77000000002,-17.163875538502484,235244.27,3,2,0,0,2,0,13
1001,2023-10-08,Bob,West,8397.73,33,Furniture,2933.54,3307.75,Returning,0.01,Bank Transfer,Retail,West-Bob,108064.1925,96806.81999999999,-88409.09,-10.52773666216942,234793.17,1,3,3,1,0,1,16
1051,2023-10-07,Bob,West,8047.83,3,Furniture,3434.75,3659.42,New,0.16,Cash,Online,West-Bob,9221.7384,10304.25,-2256.42,-0.28037620078952963,242841.0,1,3,3,0,1,0,16
1045,2023-01-12,Charlie,South,9613.11,35,Furniture,3777.94,4188.66,New,0.17,Bank Transfer,Online,South-Charlie,121680.573,132227.9,-122614.79,-12.754955472266518,111071.04000000001,2,2,3,0,0,0,12
1077,2023-10-01,Alice,West,5405.76,5,Electronics,3650.89,3930.06,New,0.17,Bank Transfer,Online,West-Alice,16309.748999999998,18254.45,-12848.69,-2.3768517285266086,195448.5,0,3,1,0,0,0,15
1004,2023-09-28,Eve,South,4936.11,27,Clothing,4354.6,4820.200000000001,New,0.14,Credit Card,Retail,South-Eve,111925.04400000002,117574.20000000001,-112638.09000000001,-22.81920176009044,156897.45,4,2,0,0,2,1,14
1062,2023-07-27,David,South,4078.68,44,Electronics,987.74,1462.19,New,0.24,Bank Transfer,Online,South-David,48895.6336,43460.56,-39381.88,-9.655545421557955,239322.95,3,2,1,0,0,0,13
1065,2023-01-27,Bob,South,1621.54,12,Electronics,2035.68,2079.64,Returning,0.04,Cash,Online,South-Bob,23957.4528,24428.16,-22806.62,-14.06479026110981,231871.31,1,2,1,1,1,0,11
1032,2023-03-13,Alice,North,5768.81,20,Electronics,4741.59,4975.2300000000005,New,0.09,Credit Card,Online,North-Alice,90549.186,94831.8,-89062.99,-15.438710929983827,182294.2,0,1,1,0,2,0,5
1034,2023-03-01,Charlie,West,2842.42,45,Food,2013.12,2321.87,New,0.18,Bank Transfer,Retail,West-Charlie,85677.003,90590.4,-87747.98,-30.870870596182126,213823.29,2,3,2,0,0,1,17
1092,2023-05-25,Bob,East,9220.94,20,Food,668.11,803.49,New,0.21,Bank Transfer,Online,East-Bob,12695.142,13362.2,-4141.26,-0.44911473233748406,260858.31,1,0,2,0,0,0,1
1095,2023-04-03,Charlie,East,5873.59,9,Food,2650.95,2860.42,New,0.12,Cash,Retail,East-Charlie,22654.5264,23858.55,-17984.96,-3.0620046683544473,141643.26,2,0,2,0,1,1,2
1072,2023-11-05,David,West,5969.12,39,Clothing,591.98,934.04,New,0.26,Bank Transfer,Retail,West-David,26956.394399999997,23087.22,-17118.100000000002,-2.867776154609055,214964.36000000002,3,3,0,0,0,1,18
1039,2023-01-08,Eve,South,3613.75,4,Electronics,1054.12,1175.2199999999998,Returning,0.12,Bank Transfer,Retail,South-Eve,4136.774399999999,4216.48,-602.7299999999996,-0.16678796264268408,160511.2,4,2,1,1,0,1,14
1026,2023-03-20,Bob,East,614.69,19,Electronics,4991.68,5296.650000000001,New,0.12,Bank Transfer,Online,East-Bob,88559.98800000001,94841.92000000001,-94227.23000000001,-153.29227740812442,261473.0,1,0,1,0,0,0,1
1034,2023-01-27,Bob,East,414.26,38,Food,2729.75,3081.5,New,0.01,Bank Transfer,Online,East-Bob,115926.03,103730.5,-103316.24,-249.3995075556414,261887.26,1,0,2,0,0,0,1
1054,2023-06-23,David,West,4291.02,27,Electronics,1456.09,1510.4299999999998,Returning,0.17,Cash,Retail,West-David,33848.73629999999,39314.43,-35023.41,-8.162024413775745,219255.38,3,3,1,1,1,1,18
1003,2023-02-19,Alice,East,937.2,45,Electronics,4974.14,5227.93,New,0.21,Bank Transfer,Online,East-Alice,185852.91150000002,223836.30000000002,-222899.1,-237.83514724711907,213622.37,0,0,1,0,0,0,0
1050,2023-07-18,Eve,South,6107.78,43,Furniture,4834.47,4973.38,Returning,0.03,Bank Transfer,Online,South-Eve,207439.67979999998,207882.21000000002,-201774.43000000002,-33.0356414278183,166618.98,4,2,3,1,0,0,14
1012,2023-12-15,Bob,West,8821.63,13,Electronics,2231.66,2596.61,Returning,0.09,Bank Transfer,Retail,West-Bob,30717.8963,29011.579999999998,-20189.949999999997,-2.2886870113573115,251662.63,1,3,1,1,0,1,16
1065,2023-06-30,Eve,South,8840.86,13,Furniture,1339.0,1441.88,Returning,0.23,Credit Card,Retail,South-Eve,14433.218800000002,17407.0,-8566.14,-0.9689260999495523,175459.84,4,2,3,1,2,1,14
1054,2023-01-24,Bob,East,6624.55,22,Electronics,4200.08,4647.28,Returning,0.11,Cash,Online,East-Bob,90993.74239999999,92401.76,-85777.20999999999,-12.948382909027782,268511.81,1,0,1,1,1,0,1
1005,2023-11-12,Eve,East,2191.2,28,Clothing,3592.32,3813.48,New,0.07,Credit Card,Retail,East-Eve,99303.0192,100584.96,-98393.76000000001,-44.9040525739321,208613.7,4,0,0,0,2,1,4
1094,2023-02-15,Charlie,South,8643.67,47,Food,3450.36,3557.38,New,0.2,Credit Card,Online,South-Charlie,133757.488,162166.92,-153523.25,-17.761350213508845,119714.71,2,2,2,0,2,0,12
1094,2023-01-15,Bob,North,8872.33,45,Furniture,4470.91,4695.54,Returning,0.06,Cash,Retail,North-Bob,198621.34199999998,201190.94999999998,-192318.62,-21.67622484736253,194595.62,1,1,3,1,1,1,6
1057,2023-06-02,Eve,East,2046.87,22,Food,3462.61,3672.89,Returning,0.27,Credit Card,Online,East-Eve,58986.6134,76177.42,-74130.55,-36.21654037628184,210660.57,4,0,2,1,2,0,4
1017,2023-08-10,Alice,North,7400.52,43,Furniture,1454.8,1674.97,New,0.03,Credit Card,Online,North-Alice,69862.99870000001,62556.4,-55155.880000000005,-7.452973574829877,189694.72,0,1,3,0,2,0,5
1047,2023-07-25,Charlie,East,2936.54,19,Furniture,3484.62,3781.55,Returning,0.21,Credit Card,Retail,East-Charlie,56761.0655,66207.78,-63271.24,-21.546187009201304,144579.8,2,0,3,1,2,1,2
1023,2023-09-30,Charlie,North,8046.14,8,Furniture,1563.78,1829.16,Returning,0.15,Cash,Online,North-Charlie,12438.288,12510.24,-4464.099999999999,-0.5548126182243908,258046.56,2,1,3,1,1,0,7
1079,2023-08-24,Alice,North,9972.66,8,Clothing,3808.23,3891.62,Returning,0.26,Bank Transfer,Online,North-Alice,23038.3904,30465.84,-20493.18,-2.0549361955586574,199667.38,0,1,0,1,0,0,5
1085,2023-12-06,Eve,North,397.26,42,Electronics,3117.75,3159.88,New,0.04,Cash,Retail,North-Eve,127406.36159999999,130945.5,-130548.24,-328.6216583597644,277106.68,4,1,1,0,1,1,9
1014,2023-08-16,David,South,8983.92,26,Furniture,433.19,800.6,Returning,0.2,Cash,Online,South-David,16652.480000000003,11262.94,-2279.0200000000004,-0.25367768190277745,248306.87,3,2,3,1,1,0,13
1066,2023-01-09,Alice,North,6264.04,48,Clothing,2588.54,2872.8,New,0.17,Cash,Online,North-Alice,114452.35200000001,124249.92,-117985.88,-18.83542889253581,205931.42,0,1,0,0,1,0,5
1075,2023-06-15,Eve,North,9736.49,26,Furniture,1749.34,1935.25,New,0.14,Credit Card,Online,North-Eve,43272.19,45482.84,-35746.35,-3.6713795217783822,286843.17,4,1,3,0,2,0,9
1051,2023-11-15,Alice,North,4703.59,23,Electronics,1676.42,2082.52,New,0.15,Bank Transfer,Retail,North-Alice,40713.265999999996,38557.66,-33854.07000000001,-7.197495955217186,210635.01,0,1,1,0,0,1,5
1038,2023-08-02,Alice,East,8489.14,43,Furniture,3031.17,3231.32,Returning,0.22,Cash,Retail,East-Alice,108378.47280000002,130340.31,-121851.17,-14.35377081777424,222111.51,0,0,3,1,1,1,0
1064,2023-04-27,Bob,North,717.7,13,Clothing,1645.51,2045.53,Returning,0.28,Cash,Retail,North-Bob,19146.160799999998,21391.63,-20673.93,-28.805810227114392,195313.32,1,1,0,1,1,1,6
1098,2023-12-10,Eve,East,3419.26,28,Electronics,3895.62,4055.44,New,0.03,Bank Transfer,Retail,East-Eve,110145.7504,109077.36,-105658.1,-30.9008674391535,214079.83,4,0,1,0,0,1,4
1038,2023-03-13,David,North,763.46,9,Clothing,400.42,446.11,New,0.01,Bank Transfer,Retail,North-David,3974.8401000000003,3603.78,-2840.32,-3.7203258847876772,257546.03,3,1,0,0,0,1,8
1050,2023-03-05,Bob,North,9755.9,20,Electronics,3318.92,3785.91,New,0.24,Bank Transfer,Online,North-Bob,57545.831999999995,66378.4,-56622.49999999999,-5.803923779456533,205069.22,1,1,1,0,0,0,6
1098,2023-07-24,Alice,South,8188.04,19,Electronics,4055.51,4258.84,Returning,0.03,Credit Card,Online,South-Alice,78490.4212,77054.69,-68866.65000000001,-8.41063917616426,212170.55,0,2,1,1,2,0,10
1082,2023-07-28,Alice,East,8540.22,48,Food,3380.52,3778.94,Returning,0.3,Bank Transfer,Online,East-Alice,126972.38399999999,162264.96,-153724.74,-18.000091332541786,230651.73,0,0,2,1,0,0,0
1030,2023-03-13,Alice,North,9385.86,39,Food,2511.28,2658.0600000000004,New,0.19,Credit Card,Retail,North-Alice,83968.11540000001,97939.92000000001,-88554.06000000001,-9.43483708472106,220020.87,0,1,2,0,2,1,5
1079,2023-10-04,Eve,East,942.52,12,Food,4754.02,5080.740000000001,New,0.2,Cash,Online,East-Eve,48775.10400000001,57048.240000000005,-56105.72000000001,-59.52735220472776,215022.35,4,0,2,0,1,0,4
1091,2023-10-01,Eve,East,3917.42,15,Electronics,1534.7,1972.62,Returning,0.06,Credit Card,Retail,East-Eve,27813.942,23020.5,-19103.08,-4.876444190308928,218939.77,4,0,1,1,2,1,4
1051,2023-11-16,Bob,West,803.25,31,Furniture,144.88,175.29,New,0.07,Bank Transfer,Online,West-Bob,5053.610699999999,4491.28,-3688.0299999999997,-4.5913849984438215,252465.88,1,3,3,0,0,0,16
1063,2023-12-04,David,South,2186.85,14,Clothing,2188.35,2605.36,Returning,0.2,Credit Card,Retail,South-David,29180.032000000003,30636.899999999998,-28450.05,-13.009602853419302,250493.72,3,2,0,1,2,1,13
1098,2024-01-01,Bob,South,2370.72,11,Clothing,213.41,503.36,Returning,0.27,Bank Transfer,Online,South-Bob,4041.9808,2347.5099999999998,23.210000000000036,0.009790274684484054,234242.03,1,2,0,1,0,0,11
1052,2023-04-05,Charlie,South,4744.16,26,Clothing,4771.99,5079.65,New,0.29,Credit Card,Online,South-Charlie,93770.33899999999,124071.73999999999,-119327.57999999999,-25.152520151091025,124458.87,2,2,0,0,2,0,12
1038,2023-06-15,Alice,West,2758.77,42,Food,1089.09,1355.44,New,0.06,Cash,Retail,West-Alice,53512.7712,45741.78,-42983.01,-15.580497830554922,198207.27,0,3,2,0,1,1,15
1097,2023-02-01,Alice,West,1099.68,27,Electronics,3955.19,4393.68,Returning,0.04,Credit Card,Online,West-Alice,113884.18560000001,106790.13,-105690.45000000001,-96.11018659973811,199306.95,0,3,1,1,2,0,15
1088,2023-01-11,Alice,South,1758.16,11,Food,3884.13,3915.41,Returning,0.02,Cash,Online,South-Alice,42208.11979999999,42725.43,-40967.27,-23.301218319151836,213928.71,0,2,2,1,1,0,10
